"power","stat","dist","kn","n","cpt","delta"
0.047,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.1
0.0464,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.2
0.0532,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.3
0.0582,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.4
0.055,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.5
0.0662,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.6
0.0678,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.7
0.0822,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.8
0.0854,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",0.9
0.0904,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1
0.0984,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.1
0.119,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.2
0.1348,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.3
0.1448,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.4
0.169,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.5
0.191,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.6
0.2028,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.7
0.2176,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.8
0.243,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",1.9
0.2738,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",200,"c4rt",2
0.2656,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-2
0.239,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.9
0.2166,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.8
0.1774,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.7
0.165,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.6
0.1514,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.5
0.1276,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.4
0.11,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.3
0.102,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.2
0.0854,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1.1
0.0778,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-1
0.067,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.9
0.0594,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.8
0.049,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.7
0.045,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.6
0.0356,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.5
0.0348,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.4
0.0358,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.3
0.0288,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.2
0.0324,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",-0.0999999999999999
0.029,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0
0.032,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.1
0.0318,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.2
0.0362,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.3
0.0382,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.4
0.042,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.5
0.045,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.6
0.051,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.7
0.0588,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.8
0.0602,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",0.9
0.0792,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1
0.0872,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.1
0.1012,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.2
0.115,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.3
0.128,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.4
0.1508,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.5
0.167,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.6
0.1902,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.7
0.213,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.8
0.2426,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",1.9
0.27,"Zn","arma22_0.4_-0.03_0.5_-0.06","log",500,"c4rt",2
0.8562,"Zn","norm","log",50,"c4rt",-2
0.8132,"Zn","norm","log",50,"c4rt",-1.9
0.7796,"Zn","norm","log",50,"c4rt",-1.8
0.7186,"Zn","norm","log",50,"c4rt",-1.7
0.6814,"Zn","norm","log",50,"c4rt",-1.6
0.638,"Zn","norm","log",50,"c4rt",-1.5
0.5718,"Zn","norm","log",50,"c4rt",-1.4
0.5296,"Zn","norm","log",50,"c4rt",-1.3
0.4618,"Zn","norm","log",50,"c4rt",-1.2
0.3932,"Zn","norm","log",50,"c4rt",-1.1
0.3428,"Zn","norm","log",50,"c4rt",-1
0.293,"Zn","norm","log",50,"c4rt",-0.9
0.2426,"Zn","norm","log",50,"c4rt",-0.8
0.2054,"Zn","norm","log",50,"c4rt",-0.7
0.1598,"Zn","norm","log",50,"c4rt",-0.6
0.1264,"Zn","norm","log",50,"c4rt",-0.5
0.0934,"Zn","norm","log",50,"c4rt",-0.4
0.075,"Zn","norm","log",50,"c4rt",-0.3
0.0708,"Zn","norm","log",50,"c4rt",-0.2
0.0698,"Zn","norm","log",50,"c4rt",-0.0999999999999999
0.0634,"Zn","norm","log",50,"c4rt",0
0.066,"Zn","norm","log",50,"c4rt",0.1
0.0754,"Zn","norm","log",50,"c4rt",0.2
0.0812,"Zn","norm","log",50,"c4rt",0.3
0.0994,"Zn","norm","log",50,"c4rt",0.4
0.1236,"Zn","norm","log",50,"c4rt",0.5
0.1574,"Zn","norm","log",50,"c4rt",0.6
0.1782,"Zn","norm","log",50,"c4rt",0.7
0.2498,"Zn","norm","log",50,"c4rt",0.8
0.291,"Zn","norm","log",50,"c4rt",0.9
0.3448,"Zn","norm","log",50,"c4rt",1
0.4046,"Zn","norm","log",50,"c4rt",1.1
0.4694,"Zn","norm","log",50,"c4rt",1.2
0.5214,"Zn","norm","log",50,"c4rt",1.3
0.5628,"Zn","norm","log",50,"c4rt",1.4
0.6386,"Zn","norm","log",50,"c4rt",1.5
0.6872,"Zn","norm","log",50,"c4rt",1.6
0.7206,"Zn","norm","log",50,"c4rt",1.7
0.781,"Zn","norm","log",50,"c4rt",1.8
0.8212,"Zn","norm","log",50,"c4rt",1.9
0.8558,"Zn","norm","log",50,"c4rt",2
0.838,"Zn","norm","log",200,"c4rt",-2
0.7948,"Zn","norm","log",200,"c4rt",-1.9
0.7272,"Zn","norm","log",200,"c4rt",-1.8
0.6846,"Zn","norm","log",200,"c4rt",-1.7
0.6326,"Zn","norm","log",200,"c4rt",-1.6
0.5712,"Zn","norm","log",200,"c4rt",-1.5
0.5186,"Zn","norm","log",200,"c4rt",-1.4
0.441,"Zn","norm","log",200,"c4rt",-1.3
0.392,"Zn","norm","log",200,"c4rt",-1.2
0.3454,"Zn","norm","log",200,"c4rt",-1.1
0.2828,"Zn","norm","log",200,"c4rt",-1
0.2422,"Zn","norm","log",200,"c4rt",-0.9
0.183,"Zn","norm","log",200,"c4rt",-0.8
0.1486,"Zn","norm","log",200,"c4rt",-0.7
0.1184,"Zn","norm","log",200,"c4rt",-0.6
0.091,"Zn","norm","log",200,"c4rt",-0.5
0.0742,"Zn","norm","log",200,"c4rt",-0.4
0.0494,"Zn","norm","log",200,"c4rt",-0.3
0.0466,"Zn","norm","log",200,"c4rt",-0.2
0.0386,"Zn","norm","log",200,"c4rt",-0.0999999999999999
0.0394,"Zn","norm","log",200,"c4rt",0
0.0374,"Zn","norm","log",200,"c4rt",0.1
0.0358,"Zn","norm","log",200,"c4rt",0.2
0.049,"Zn","norm","log",200,"c4rt",0.3
0.074,"Zn","norm","log",200,"c4rt",0.4
0.0894,"Zn","norm","log",200,"c4rt",0.5
0.1182,"Zn","norm","log",200,"c4rt",0.6
0.1398,"Zn","norm","log",200,"c4rt",0.7
0.1882,"Zn","norm","log",200,"c4rt",0.8
0.2374,"Zn","norm","log",200,"c4rt",0.9
0.2724,"Zn","norm","log",200,"c4rt",1
0.3228,"Zn","norm","log",200,"c4rt",1.1
0.3874,"Zn","norm","log",200,"c4rt",1.2
0.4494,"Zn","norm","log",200,"c4rt",1.3
0.5146,"Zn","norm","log",200,"c4rt",1.4
0.5772,"Zn","norm","log",200,"c4rt",1.5
0.6398,"Zn","norm","log",200,"c4rt",1.6
0.693,"Zn","norm","log",200,"c4rt",1.7
0.7346,"Zn","norm","log",200,"c4rt",1.8
0.793,"Zn","norm","log",200,"c4rt",1.9
0.837,"Zn","norm","log",200,"c4rt",2
0.9154,"Zn","norm","log",500,"c4rt",-2
0.8818,"Zn","norm","log",500,"c4rt",-1.9
0.849,"Zn","norm","log",500,"c4rt",-1.8
0.7986,"Zn","norm","log",500,"c4rt",-1.7
0.7452,"Zn","norm","log",500,"c4rt",-1.6
0.684,"Zn","norm","log",500,"c4rt",-1.5
0.6196,"Zn","norm","log",500,"c4rt",-1.4
0.5488,"Zn","norm","log",500,"c4rt",-1.3
0.4728,"Zn","norm","log",500,"c4rt",-1.2
0.399,"Zn","norm","log",500,"c4rt",-1.1
0.3318,"Zn","norm","log",500,"c4rt",-1
0.2724,"Zn","norm","log",500,"c4rt",-0.9
0.2154,"Zn","norm","log",500,"c4rt",-0.8
0.1652,"Zn","norm","log",500,"c4rt",-0.7
0.1302,"Zn","norm","log",500,"c4rt",-0.6
0.0926,"Zn","norm","log",500,"c4rt",-0.5
0.0764,"Zn","norm","log",500,"c4rt",-0.4
0.048,"Zn","norm","log",500,"c4rt",-0.3
0.035,"Zn","norm","log",500,"c4rt",-0.2
0.0372,"Zn","norm","log",500,"c4rt",-0.0999999999999999
0.037,"Zn","norm","log",500,"c4rt",0
0.0368,"Zn","norm","log",500,"c4rt",0.1
0.036,"Zn","norm","log",500,"c4rt",0.2
0.055,"Zn","norm","log",500,"c4rt",0.3
0.0664,"Zn","norm","log",500,"c4rt",0.4
0.0874,"Zn","norm","log",500,"c4rt",0.5
0.1204,"Zn","norm","log",500,"c4rt",0.6
0.1668,"Zn","norm","log",500,"c4rt",0.7
0.2194,"Zn","norm","log",500,"c4rt",0.8
0.2774,"Zn","norm","log",500,"c4rt",0.9
0.33,"Zn","norm","log",500,"c4rt",1
0.4036,"Zn","norm","log",500,"c4rt",1.1
0.4714,"Zn","norm","log",500,"c4rt",1.2
0.5466,"Zn","norm","log",500,"c4rt",1.3
0.5966,"Zn","norm","log",500,"c4rt",1.4
0.6724,"Zn","norm","log",500,"c4rt",1.5
0.7476,"Zn","norm","log",500,"c4rt",1.6
0.7896,"Zn","norm","log",500,"c4rt",1.7
0.8508,"Zn","norm","log",500,"c4rt",1.8
0.888,"Zn","norm","log",500,"c4rt",1.9
0.9132,"Zn","norm","log",500,"c4rt",2
0.5198,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-2
0.483,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.9
0.44,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.8
0.4054,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.7
0.3662,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.6
0.3428,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.5
0.3016,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.4
0.2678,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.3
0.2344,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.2
0.2132,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1.1
0.191,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-1
0.1568,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.9
0.14,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.8
0.1166,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.7
0.1014,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.6
0.0948,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.5
0.0868,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.4
0.0912,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.3
0.0866,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.2
0.0752,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",-0.0999999999999999
0.078,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0
0.0812,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.1
0.0812,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.2
0.081,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.3
0.0836,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.4
0.0912,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.5
0.105,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.6
0.107,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.7
0.1378,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.8
0.148,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",0.9
0.1808,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1
0.2144,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.1
0.2386,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.2
0.2696,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.3
0.3032,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.4
0.3352,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.5
0.3674,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.6
0.397,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.7
0.4382,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.8
0.4744,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",1.9
0.5104,"Zn","garch11_a0.1_b0.7_o0.5","log",50,"c4rt",2
0.429,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-2
0.3968,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.9
0.3582,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.8
0.3174,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.7
0.2962,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.6
0.2702,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.5
0.2376,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.4
0.202,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.3
0.1806,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.2
0.1612,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1.1
0.1382,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-1
0.1228,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.9
0.0984,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.8
0.0824,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.7
0.0756,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.6
0.0658,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.5
0.0512,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.4
0.0498,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.3
0.0488,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.2
0.0494,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",-0.0999999999999999
0.049,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0
0.054,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.1
0.054,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.2
0.0528,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.3
0.0574,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.4
0.0634,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.5
0.0712,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.6
0.0874,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.7
0.0928,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.8
0.1172,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",0.9
0.1372,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1
0.151,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.1
0.177,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.2
0.2014,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.3
0.2292,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.4
0.265,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.5
0.2958,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.6
0.3164,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.7
0.3454,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.8
0.404,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",1.9
0.4304,"Zn","garch11_a0.1_b0.7_o0.5","log",200,"c4rt",2
0.5228,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-2
0.4796,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.9
0.4388,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.8
0.3886,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.7
0.3478,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.6
0.3136,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.5
0.2632,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.4
0.2336,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.3
0.2002,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.2
0.1644,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1.1
0.147,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-1
0.1372,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.9
0.108,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.8
0.0952,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.7
0.0796,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.6
0.0628,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.5
0.0516,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.4
0.054,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.3
0.0406,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.2
0.0414,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",-0.0999999999999999
0.0458,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0
0.0438,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.1
0.0534,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.2
0.0506,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.3
0.0586,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.4
0.0632,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.5
0.0772,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.6
0.0932,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.7
0.11,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.8
0.1212,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",0.9
0.1526,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1
0.1788,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.1
0.2006,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.2
0.233,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.3
0.2652,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.4
0.296,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.5
0.3464,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.6
0.394,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.7
0.416,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.8
0.4798,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",1.9
0.5174,"Zn","garch11_a0.1_b0.7_o0.5","log",500,"c4rt",2
